year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nagarkurnool,Amrabad,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Padara,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Lingal,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Kodair,Black Gram,0,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Black Gram,36,5
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Black Gram,13,8
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Red Gram,364,457
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Red Gram,606,601
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Red Gram,300,388
2018-2019,Kharif,Nagarkurnool,Tadoor,Red Gram,91,320
2018-2019,Kharif,Nagarkurnool,Urkonda,Red Gram,877,84
2018-2019,Kharif,Nagarkurnool,Veldanda,Red Gram,417,378
2018-2019,Kharif,Nagarkurnool,Charakonda,Red Gram,147,96
2018-2019,Kharif,Nagarkurnool,Vangoor,Red Gram,534,681
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Red Gram,467,250
2018-2019,Kharif,Nagarkurnool,Telkapalle,Red Gram,207,261
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Red Gram,395,560
2018-2019,Kharif,Nagarkurnool,Achampet,Red Gram,333,225
2018-2019,Kharif,Nagarkurnool,Amrabad,Red Gram,176,240
2018-2019,Kharif,Nagarkurnool,Padara,Red Gram,88,82
2018-2019,Kharif,Nagarkurnool,Balmoor,Red Gram,352,372
2018-2019,Kharif,Nagarkurnool,Lingal,Red Gram,387,249
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Red Gram,456,260
2018-2019,Kharif,Nagarkurnool,Kodair,Red Gram,718,571
2018-2019,Kharif,Nagarkurnool,Kollapur,Red Gram,1225,1141
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Red Gram,480,477.53
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Chillies,10,60
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Chillies,29,15
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Chillies,2,0
2018-2019,Kharif,Nagarkurnool,Tadoor,Chillies,4,143
2018-2019,Kharif,Nagarkurnool,Urkonda,Chillies,0,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Chillies,0,0
2018-2019,Kharif,Nagarkurnool,Charakonda,Chillies,0,11
2018-2019,Kharif,Nagarkurnool,Vangoor,Chillies,0,0
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Chillies,0,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Chillies,59,45
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Chillies,58,0
2018-2019,Kharif,Nagarkurnool,Achampet,Chillies,0,2
2018-2019,Kharif,Nagarkurnool,Amrabad,Chillies,66,106
2018-2019,Kharif,Nagarkurnool,Padara,Chillies,187,364
2018-2019,Kharif,Nagarkurnool,Balmoor,Chillies,5,0
2018-2019,Kharif,Nagarkurnool,Lingal,Chillies,11,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Chillies,13,15
2018-2019,Kharif,Nagarkurnool,Kodair,Chillies,0,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Chillies,0,0
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Chillies,4,0
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Tadoor,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Urkonda,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Charakonda,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Vangoor,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Achampet,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Amrabad,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Padara,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Lingal,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Kodair,Sugarcane,0,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Sugarcane,0,16
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Sugarcane,7,4
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Other food crops,178,149
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Other food crops,181,321
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Other food crops,186,231
2018-2019,Kharif,Nagarkurnool,Tadoor,Other food crops,275,326
2018-2019,Kharif,Nagarkurnool,Urkonda,Other food crops,197,312
2018-2019,Kharif,Nagarkurnool,Veldanda,Other food crops,764,538
2018-2019,Kharif,Nagarkurnool,Charakonda,Other food crops,142,196
2018-2019,Kharif,Nagarkurnool,Vangoor,Other food crops,841,870
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Other food crops,513,671
2018-2019,Kharif,Nagarkurnool,Telkapalle,Other food crops,272,243
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Other food crops,281,794
2018-2019,Kharif,Nagarkurnool,Achampet,Other food crops,17,216
2018-2019,Kharif,Nagarkurnool,Amrabad,Other food crops,13,24
2018-2019,Kharif,Nagarkurnool,Padara,Other food crops,8,14
2018-2019,Kharif,Nagarkurnool,Balmoor,Other food crops,260,419
2018-2019,Kharif,Nagarkurnool,Lingal,Other food crops,108,179
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Other food crops,1051,1185
2018-2019,Kharif,Nagarkurnool,Kodair,Other food crops,736,721
2018-2019,Kharif,Nagarkurnool,Kollapur,Other food crops,1028,1021
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Other food crops,178,288.86
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Cotton,6389,7035
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Cotton,7957,6834
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Cotton,6318,7394
2018-2019,Kharif,Nagarkurnool,Tadoor,Cotton,11331,11615
2018-2019,Kharif,Nagarkurnool,Urkonda,Cotton,5926,4804
2018-2019,Kharif,Nagarkurnool,Veldanda,Cotton,7054,9834
2018-2019,Kharif,Nagarkurnool,Charakonda,Cotton,5021,6159
2018-2019,Kharif,Nagarkurnool,Vangoor,Cotton,8560,8953
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Cotton,9676,10820
2018-2019,Kharif,Nagarkurnool,Telkapalle,Cotton,8358,8864
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Cotton,8098,11547
2018-2019,Kharif,Nagarkurnool,Achampet,Cotton,8941,9325
2018-2019,Kharif,Nagarkurnool,Amrabad,Cotton,3336,5945
2018-2019,Kharif,Nagarkurnool,Padara,Cotton,3253,3578
2018-2019,Kharif,Nagarkurnool,Balmoor,Cotton,2953,5760
2018-2019,Kharif,Nagarkurnool,Lingal,Cotton,1104,540
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Cotton,458,52
2018-2019,Kharif,Nagarkurnool,Kodair,Cotton,156,0
2018-2019,Kharif,Nagarkurnool,Kollapur,Cotton,10,0
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Cotton,3,0
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Groundnut,0,97
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Tadoor,Groundnut,0,2
2018-2019,Kharif,Nagarkurnool,Urkonda,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Veldanda,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Charakonda,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Vangoor,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Telkapalle,Groundnut,23,13
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Achampet,Groundnut,15,0
2018-2019,Kharif,Nagarkurnool,Amrabad,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Padara,Groundnut,0,0
2018-2019,Kharif,Nagarkurnool,Balmoor,Groundnut,22,0
2018-2019,Kharif,Nagarkurnool,Lingal,Groundnut,3,21
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Groundnut,40,0
2018-2019,Kharif,Nagarkurnool,Kodair,Groundnut,272,91
2018-2019,Kharif,Nagarkurnool,Kollapur,Groundnut,620,147
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Groundnut,144,38.45
2018-2019,Kharif,Nagarkurnool,Thimmajipeta,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Bijinapalle,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Nagarkurnool,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Tadoor,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Urkonda,Sunflower,125,
2018-2019,Kharif,Nagarkurnool,Veldanda,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Charakonda,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Vangoor,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Kalwakurthy,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Telkapalle,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Uppunuthala,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Achampet,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Amrabad,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Padara,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Balmoor,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Lingal,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Peddakothapalle,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Kodair,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Kollapur,Sunflower,0,
2018-2019,Kharif,Nagarkurnool,Pentlavelli,Sunflower,0,
