year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Wanaparthy,Ghanpur,Horticulture Crops,114.6,155
2018-2019,Kharif,Wanaparthy,Gopalpet,Horticulture Crops,150.6,178
2018-2019,Kharif,Wanaparthy,Revally,Horticulture Crops,85,76
2018-2019,Kharif,Wanaparthy,Pangal,Horticulture Crops,493.6,674
2018-2019,Kharif,Wanaparthy,Wanaparthy,Horticulture Crops,280.4,401
2018-2019,Kharif,Wanaparthy,Kothakota,Horticulture Crops,141.8,253
2018-2019,Kharif,Wanaparthy,Atmakur,Horticulture Crops,146.4,246
2018-2019,Kharif,Wanaparthy,Pebbair,Horticulture Crops,281.2,284
2018-2019,Kharif,Wanaparthy,Srirangapur,Horticulture Crops,58.4,102
2018-2019,Kharif,Wanaparthy,Weepangandla,Horticulture Crops,1079.8,1393
2018-2019,Kharif,Wanaparthy,Chinnambavi,Horticulture Crops,484.6,574
2018-2019,Kharif,Wanaparthy,Amarachintha,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Peddamandadi,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Revally,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Kothakota,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Atmakur,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Pebbair,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Srirangapur,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Chinnambavi,Bengal Gram,0,0
2018-2019,Kharif,Wanaparthy,Amarachintha,Other Crops,0,0
2018-2019,Kharif,Wanaparthy,Madanapur,Other Crops,1,0
2018-2019,Kharif,Wanaparthy,Peddamandadi,Other Crops,0,0
2018-2019,Kharif,Wanaparthy,Ghanpur,Other Crops,0,0
2018-2019,Kharif,Wanaparthy,Gopalpet,Other Crops,0,6
2018-2019,Kharif,Wanaparthy,Revally,Other Crops,0,0
2018-2019,Kharif,Wanaparthy,Pangal,Other Crops,1,0
2018-2019,Kharif,Wanaparthy,Wanaparthy,Other Crops,0,16
2018-2019,Kharif,Wanaparthy,Kothakota,Other Crops,3,15
2018-2019,Kharif,Wanaparthy,Atmakur,Other Crops,2,0
2018-2019,Kharif,Wanaparthy,Pebbair,Other Crops,2,3
2018-2019,Kharif,Wanaparthy,Srirangapur,Other Crops,1,0
2018-2019,Kharif,Wanaparthy,Weepangandla,Other Crops,1,0
2018-2019,Kharif,Wanaparthy,Chinnambavi,Other Crops,0,135
2018-2019,Kharif,Wanaparthy,Amarachintha,Total,5702.6,5698
2018-2019,Kharif,Wanaparthy,Madanapur,Total,5241,6691
2018-2019,Kharif,Wanaparthy,Peddamandadi,Total,5824.8,5239
2018-2019,Kharif,Wanaparthy,Ghanpur,Total,5350.4,3785
2018-2019,Kharif,Wanaparthy,Gopalpet,Total,8463.4,4699
2018-2019,Kharif,Wanaparthy,Revally,Total,5892.6,4114
2018-2019,Kharif,Wanaparthy,Pangal,Total,7956.4,7174
2018-2019,Kharif,Wanaparthy,Wanaparthy,Total,6805,4571
2018-2019,Kharif,Wanaparthy,Kothakota,Total,5147.6,6726
2018-2019,Kharif,Wanaparthy,Atmakur,Total,4960.4,7290
2018-2019,Kharif,Wanaparthy,Pebbair,Total,5685.8,8233
2018-2019,Kharif,Wanaparthy,Srirangapur,Total,2040.4,2974
2018-2019,Kharif,Wanaparthy,Weepangandla,Total,5428,6422
2018-2019,Kharif,Wanaparthy,Chinnambavi,Total,5113.6,7100
