year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Khammam,Bonakal,Cotton,6131,4961
2018-2019,Kharif,Khammam,Chinthakani,Cotton,6234,7603
2018-2019,Kharif,Khammam,Mudigonda,Cotton,4951,5236
2018-2019,Kharif,Khammam,Yerrupalem,Cotton,5983,4783
2018-2019,Kharif,Khammam,Konijerla,Cotton,6642,7412
2018-2019,Kharif,Khammam,Wyra,Cotton,2235,1796
2018-2019,Kharif,Khammam,Singareni,Cotton,6162,6483
2018-2019,Kharif,Khammam,Enkoor,Cotton,6613,6532
2018-2019,Kharif,Khammam,Sathupalli,Cotton,82,32
2018-2019,Kharif,Khammam,Vemsoor,Cotton,930,843
2018-2019,Kharif,Khammam,Penuballi,Cotton,1361,951
2018-2019,Kharif,Khammam,Kalluru,Cotton,2064,2124
2018-2019,Kharif,Khammam,Thallada,Cotton,4089,3912
2018-2019,Kharif,Khammam,Raghunadhapalem,Sugarcane,0,0
2018-2019,Kharif,Khammam,Khammam (U),Sugarcane,0,0
2018-2019,Kharif,Khammam,Kamepalli,Sugarcane,0,0
2018-2019,Kharif,Khammam,Kusumanchi,Sugarcane,594,566
2018-2019,Kharif,Khammam,Nelakondapalli,Sugarcane,1474,1243
2018-2019,Kharif,Khammam,Tirumalaipalem,Sugarcane,5,1
2018-2019,Kharif,Khammam,Khammam (R),Sugarcane,27,14
2018-2019,Kharif,Khammam,Madhira,Sugarcane,248,27
2018-2019,Kharif,Khammam,Bonakal,Sugarcane,167,12
2018-2019,Kharif,Khammam,Chinthakani,Sugarcane,5,3
2018-2019,Kharif,Khammam,Mudigonda,Sugarcane,249,129
2018-2019,Kharif,Khammam,Yerrupalem,Sugarcane,801,17
2018-2019,Kharif,Khammam,Konijerla,Sugarcane,28,0
2018-2019,Kharif,Khammam,Wyra,Sugarcane,85,311
2018-2019,Kharif,Khammam,Singareni,Sugarcane,0,0
2018-2019,Kharif,Khammam,Enkoor,Sugarcane,188,16
2018-2019,Kharif,Khammam,Sathupalli,Sugarcane,11,512
2018-2019,Kharif,Khammam,Vemsoor,Sugarcane,55,174
2018-2019,Kharif,Khammam,Penuballi,Sugarcane,567,166
2018-2019,Kharif,Khammam,Kalluru,Sugarcane,129,95
2018-2019,Kharif,Khammam,Thallada,Sugarcane,37,159
2018-2019,Kharif,Khammam,Raghunadhapalem,Turmeric,0,0
