year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Vikarabad,Pudur,Green chillies,10,1
2018-2019,Rabi,Vikarabad,Pargi,Green chillies,0,0
2018-2019,Rabi,Vikarabad,Kulkacharla,Green chillies,2,0
2018-2019,Rabi,Vikarabad,Doma,Green chillies,2,0
2018-2019,Rabi,Vikarabad,Bomraspeta,Green chillies,7,5
2018-2019,Rabi,Vikarabad,Dharur,Green chillies,16,0
2018-2019,Rabi,Vikarabad,Kotepally,Green chillies,5,8
2018-2019,Rabi,Vikarabad,Bantwaram,Green chillies,4,0
2018-2019,Rabi,Vikarabad,Peddemul,Green chillies,0,0
2018-2019,Rabi,Vikarabad,Tandur,Green chillies,5,0
2018-2019,Rabi,Vikarabad,Basheerabad,Green chillies,9,2
2018-2019,Rabi,Vikarabad,Yelal,Green chillies,0,0
2018-2019,Rabi,Vikarabad,Kodangal,Green chillies,13,0
2018-2019,Rabi,Vikarabad,Doulatabad,Green chillies,8,0
2018-2019,Rabi,Vikarabad,Marpalle,Potato,245,
2018-2019,Rabi,Vikarabad,Mominpet,Potato,258,
2018-2019,Rabi,Vikarabad,Nawabpet,Potato,12,
2018-2019,Rabi,Vikarabad,Vikarabad,Potato,8,
2018-2019,Rabi,Vikarabad,Pudur,Potato,0,
2018-2019,Rabi,Vikarabad,Pargi,Potato,0,
2018-2019,Rabi,Vikarabad,Kulkacharla,Potato,0,
2018-2019,Rabi,Vikarabad,Doma,Potato,0,
2018-2019,Rabi,Vikarabad,Bomraspeta,Potato,0,
2018-2019,Rabi,Vikarabad,Dharur,Potato,0,
2018-2019,Rabi,Vikarabad,Kotepally,Potato,0,
2018-2019,Rabi,Vikarabad,Bantwaram,Potato,16,
2018-2019,Rabi,Vikarabad,Peddemul,Potato,0,
2018-2019,Rabi,Vikarabad,Tandur,Potato,0,
2018-2019,Rabi,Vikarabad,Basheerabad,Potato,0,
2018-2019,Rabi,Vikarabad,Yelal,Potato,0,
2018-2019,Rabi,Vikarabad,Kodangal,Potato,0,
2018-2019,Rabi,Vikarabad,Doulatabad,Potato,0,
2018-2019,Rabi,Vikarabad,Marpalle,Onion,237,196
2018-2019,Rabi,Vikarabad,Mominpet,Onion,343,210
2018-2019,Rabi,Vikarabad,Nawabpet,Onion,51,0
2018-2019,Rabi,Vikarabad,Vikarabad,Onion,96,56
2018-2019,Rabi,Vikarabad,Pudur,Onion,30,2
2018-2019,Rabi,Vikarabad,Pargi,Onion,33,0
2018-2019,Rabi,Vikarabad,Kulkacharla,Onion,27,0
2018-2019,Rabi,Vikarabad,Doma,Onion,37,3
2018-2019,Rabi,Vikarabad,Bomraspeta,Onion,23,25
2018-2019,Rabi,Vikarabad,Dharur,Onion,53,0
2018-2019,Rabi,Vikarabad,Kotepally,Onion,13,6
2018-2019,Rabi,Vikarabad,Bantwaram,Onion,157,0
2018-2019,Rabi,Vikarabad,Peddemul,Onion,27,0
2018-2019,Rabi,Vikarabad,Tandur,Onion,363,250
2018-2019,Rabi,Vikarabad,Basheerabad,Onion,2,12
2018-2019,Rabi,Vikarabad,Yelal,Onion,19,4
2018-2019,Rabi,Vikarabad,Kodangal,Onion,8,0
2018-2019,Rabi,Vikarabad,Doulatabad,Onion,2,2
2018-2019,Rabi,Vikarabad,Marpalle,Other food crops,228,322
2018-2019,Rabi,Vikarabad,Mominpet,Other food crops,355,70
2018-2019,Rabi,Vikarabad,Nawabpet,Other food crops,248,392
2018-2019,Rabi,Vikarabad,Vikarabad,Other food crops,171,139
2018-2019,Rabi,Vikarabad,Pudur,Other food crops,209,34
2018-2019,Rabi,Vikarabad,Pargi,Other food crops,68,0
2018-2019,Rabi,Vikarabad,Kulkacharla,Other food crops,64,0
2018-2019,Rabi,Vikarabad,Doma,Other food crops,70,1
2018-2019,Rabi,Vikarabad,Bomraspeta,Other food crops,98,15
2018-2019,Rabi,Vikarabad,Dharur,Other food crops,96,0
2018-2019,Rabi,Vikarabad,Kotepally,Other food crops,34,34
2018-2019,Rabi,Vikarabad,Bantwaram,Other food crops,105,0
2018-2019,Rabi,Vikarabad,Peddemul,Other food crops,46,0
2018-2019,Rabi,Vikarabad,Tandur,Other food crops,66,0
2018-2019,Rabi,Vikarabad,Basheerabad,Other food crops,22,92
2018-2019,Rabi,Vikarabad,Yelal,Other food crops,76,1
2018-2019,Rabi,Vikarabad,Kodangal,Other food crops,54,22
2018-2019,Rabi,Vikarabad,Doulatabad,Other food crops,26,18
2018-2019,Rabi,Vikarabad,Marpalle,Groundnut,0,0
2018-2019,Rabi,Vikarabad,Mominpet,Groundnut,0,0
2018-2019,Rabi,Vikarabad,Nawabpet,Groundnut,0,0
2018-2019,Rabi,Vikarabad,Vikarabad,Groundnut,5,1
2018-2019,Rabi,Vikarabad,Pudur,Groundnut,0,0
2018-2019,Rabi,Vikarabad,Pargi,Groundnut,424,20
2018-2019,Rabi,Vikarabad,Kulkacharla,Groundnut,701,35
2018-2019,Rabi,Vikarabad,Doma,Groundnut,1008,201
2018-2019,Rabi,Vikarabad,Bomraspeta,Groundnut,1231,918
2018-2019,Rabi,Vikarabad,Dharur,Groundnut,335,68
2018-2019,Rabi,Vikarabad,Kotepally,Groundnut,8,29
2018-2019,Rabi,Vikarabad,Bantwaram,Groundnut,6,0
2018-2019,Rabi,Vikarabad,Peddemul,Groundnut,382,126
2018-2019,Rabi,Vikarabad,Tandur,Groundnut,378,80
2018-2019,Rabi,Vikarabad,Basheerabad,Groundnut,520,121
2018-2019,Rabi,Vikarabad,Yelal,Groundnut,1055,563
2018-2019,Rabi,Vikarabad,Kodangal,Groundnut,363,241
2018-2019,Rabi,Vikarabad,Doulatabad,Groundnut,841,439
2018-2019,Rabi,Vikarabad,Marpalle,Safflower,59,5
2018-2019,Rabi,Vikarabad,Mominpet,Safflower,28,0
2018-2019,Rabi,Vikarabad,Nawabpet,Safflower,51,0
2018-2019,Rabi,Vikarabad,Vikarabad,Safflower,30,15
2018-2019,Rabi,Vikarabad,Pudur,Safflower,16,1
2018-2019,Rabi,Vikarabad,Pargi,Safflower,0,0
2018-2019,Rabi,Vikarabad,Kulkacharla,Safflower,0,0
2018-2019,Rabi,Vikarabad,Doma,Safflower,0,0
2018-2019,Rabi,Vikarabad,Bomraspeta,Safflower,8,1
2018-2019,Rabi,Vikarabad,Dharur,Safflower,28,0
2018-2019,Rabi,Vikarabad,Kotepally,Safflower,3,0
2018-2019,Rabi,Vikarabad,Bantwaram,Safflower,90,0
2018-2019,Rabi,Vikarabad,Peddemul,Safflower,39,0
2018-2019,Rabi,Vikarabad,Tandur,Safflower,132,6
2018-2019,Rabi,Vikarabad,Basheerabad,Safflower,67,5
2018-2019,Rabi,Vikarabad,Yelal,Safflower,102,10
2018-2019,Rabi,Vikarabad,Kodangal,Safflower,46,29
2018-2019,Rabi,Vikarabad,Doulatabad,Safflower,1,0
2018-2019,Rabi,Vikarabad,Marpalle,Sunflower,7,2
2018-2019,Rabi,Vikarabad,Mominpet,Sunflower,5,0
2018-2019,Rabi,Vikarabad,Nawabpet,Sunflower,4,0
2018-2019,Rabi,Vikarabad,Vikarabad,Sunflower,2,0
2018-2019,Rabi,Vikarabad,Pudur,Sunflower,0,0
2018-2019,Rabi,Vikarabad,Pargi,Sunflower,0,0
2018-2019,Rabi,Vikarabad,Kulkacharla,Sunflower,0,0
2018-2019,Rabi,Vikarabad,Doma,Sunflower,5,0
2018-2019,Rabi,Vikarabad,Bomraspeta,Sunflower,3,6
2018-2019,Rabi,Vikarabad,Dharur,Sunflower,19,0
2018-2019,Rabi,Vikarabad,Kotepally,Sunflower,2,0
2018-2019,Rabi,Vikarabad,Bantwaram,Sunflower,9,0
2018-2019,Rabi,Vikarabad,Peddemul,Sunflower,0,0
2018-2019,Rabi,Vikarabad,Tandur,Sunflower,0,0
2018-2019,Rabi,Vikarabad,Basheerabad,Sunflower,4,2
2018-2019,Rabi,Vikarabad,Yelal,Sunflower,1,0
2018-2019,Rabi,Vikarabad,Kodangal,Sunflower,0,0
2018-2019,Rabi,Vikarabad,Doulatabad,Sunflower,5,2
2018-2019,Rabi,Vikarabad,Marpalle,Other non-food crops,11,2
2018-2019,Rabi,Vikarabad,Mominpet,Other non-food crops,28,4
2018-2019,Rabi,Vikarabad,Nawabpet,Other non-food crops,18,0
2018-2019,Rabi,Vikarabad,Vikarabad,Other non-food crops,50,31
2018-2019,Rabi,Vikarabad,Pudur,Other non-food crops,25,2
2018-2019,Rabi,Vikarabad,Pargi,Other non-food crops,0,0
2018-2019,Rabi,Vikarabad,Kulkacharla,Other non-food crops,21,0
2018-2019,Rabi,Vikarabad,Doma,Other non-food crops,27,0
2018-2019,Rabi,Vikarabad,Bomraspeta,Other non-food crops,0,0
2018-2019,Rabi,Vikarabad,Dharur,Other non-food crops,17,1
2018-2019,Rabi,Vikarabad,Kotepally,Other non-food crops,5,0
2018-2019,Rabi,Vikarabad,Bantwaram,Other non-food crops,29,0
2018-2019,Rabi,Vikarabad,Peddemul,Other non-food crops,12,0
2018-2019,Rabi,Vikarabad,Tandur,Other non-food crops,1,0
2018-2019,Rabi,Vikarabad,Basheerabad,Other non-food crops,3,1
2018-2019,Rabi,Vikarabad,Yelal,Other non-food crops,3,0
2018-2019,Rabi,Vikarabad,Kodangal,Other non-food crops,0,0
2018-2019,Rabi,Vikarabad,Doulatabad,Other non-food crops,0,0
2018-2019,Rabi,Vikarabad,Marpalle,Total,1234,697
2018-2019,Rabi,Vikarabad,Mominpet,Total,1469,444
2018-2019,Rabi,Vikarabad,Nawabpet,Total,939,1023
2018-2019,Rabi,Vikarabad,Vikarabad,Total,804,519
2018-2019,Rabi,Vikarabad,Pudur,Total,977,336
2018-2019,Rabi,Vikarabad,Pargi,Total,1334,1173
2018-2019,Rabi,Vikarabad,Kulkacharla,Total,1818,175
2018-2019,Rabi,Vikarabad,Doma,Total,2688,449
2018-2019,Rabi,Vikarabad,Bomraspeta,Total,2563,1351
2018-2019,Rabi,Vikarabad,Dharur,Total,1250,171
2018-2019,Rabi,Vikarabad,Kotepally,Total,164,150
2018-2019,Rabi,Vikarabad,Bantwaram,Total,970,91
2018-2019,Rabi,Vikarabad,Peddemul,Total,2044,311
2018-2019,Rabi,Vikarabad,Tandur,Total,2412,658
2018-2019,Rabi,Vikarabad,Basheerabad,Total,1725,798
2018-2019,Rabi,Vikarabad,Yelal,Total,3090,1650
2018-2019,Rabi,Vikarabad,Kodangal,Total,1909,1161
2018-2019,Rabi,Vikarabad,Doulatabad,Total,1972,920
