year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Mahabubnagar,Gandeed,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Groundnut,10,0
2018-2019,Kharif,Mahabubnagar,Devarkadra,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Addakal,Groundnut,3,0
2018-2019,Kharif,Mahabubnagar,Moosapet,Groundnut,2,0
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Groundnut,2,0
2018-2019,Kharif,Mahabubnagar,Nawabpet,Groundnut,6,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Jadcherla,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Groundnut,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Sesamum,0,20
2018-2019,Kharif,Mahabubnagar,Narayanpet,Sesamum,42,49
2018-2019,Kharif,Mahabubnagar,Utkoor,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Maganoor,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Krishna,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Makthal,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Narva,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Dhanwada,Sesamum,7,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Sesamum,84,109
2018-2019,Kharif,Mahabubnagar,Maddur,Sesamum,27,26
2018-2019,Kharif,Mahabubnagar,Kosgi,Sesamum,0,7
2018-2019,Kharif,Mahabubnagar,Gandeed,Sesamum,89,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Sesamum,22,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Sesamum,27,51
2018-2019,Kharif,Mahabubnagar,Devarkadra,Sesamum,47,87
2018-2019,Kharif,Mahabubnagar,Addakal,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Moosapet,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Sesamum,5,2
2018-2019,Kharif,Mahabubnagar,Nawabpet,Sesamum,13,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Jadcherla,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Sesamum,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Sunflower,29,0
2018-2019,Kharif,Mahabubnagar,Narayanpet,Sunflower,3,0
2018-2019,Kharif,Mahabubnagar,Utkoor,Sunflower,328,8
2018-2019,Kharif,Mahabubnagar,Maganoor,Sunflower,5,0
2018-2019,Kharif,Mahabubnagar,Krishna,Sunflower,38,0
2018-2019,Kharif,Mahabubnagar,Makthal,Sunflower,269,109
2018-2019,Kharif,Mahabubnagar,Narva,Sunflower,15,0
2018-2019,Kharif,Mahabubnagar,Chinna Chita Kunta,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Marikal,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Dhanwada,Sunflower,7,0
2018-2019,Kharif,Mahabubnagar,Koilkonda,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Maddur,Sunflower,3,0
2018-2019,Kharif,Mahabubnagar,Kosgi,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Gandeed,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Hanwada,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (r),Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Devarkadra,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Addakal,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Moosapet,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Bhoothpur,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Mahabubnagar (u),Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Nawabpet,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Balanagar,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Rajapur,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Jadcherla,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Midjil,Sunflower,0,0
2018-2019,Kharif,Mahabubnagar,Damargidda,Castor,65,51
2018-2019,Kharif,Mahabubnagar,Narayanpet,Castor,731,432
2018-2019,Kharif,Mahabubnagar,Utkoor,Castor,2257,752
2018-2019,Kharif,Mahabubnagar,Maganoor,Castor,1390,136
2018-2019,Kharif,Mahabubnagar,Krishna,Castor,493,48
2018-2019,Kharif,Mahabubnagar,Makthal,Castor,2705,1899
