year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Kamareddy,Machareddy,Cow Gram,0,
2018-2019,Rabi,Kamareddy,Domakonda,Cow Gram,2,
2018-2019,Rabi,Kamareddy,Bibipet,Cow Gram,0,0
2018-2019,Rabi,Kamareddy,Madnur,Bengal Gram,4880,3812
2018-2019,Rabi,Kamareddy,Jukkal,Bengal Gram,3716,3718
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Bengal Gram,128,103
2018-2019,Rabi,Kamareddy,Bichkunda,Bengal Gram,3525,3010
2018-2019,Rabi,Kamareddy,Birkoor,Bengal Gram,83,32
2018-2019,Rabi,Kamareddy,Nasurullabad,Bengal Gram,0,393
2018-2019,Rabi,Kamareddy,Banswada,Bengal Gram,527,90
2018-2019,Rabi,Kamareddy,Pitlam,Bengal Gram,787,248
2018-2019,Rabi,Kamareddy,Nizamsagar,Bengal Gram,56,76
2018-2019,Rabi,Kamareddy,Naga_reddipet,Bengal Gram,8,60
2018-2019,Rabi,Kamareddy,Yellareddy,Bengal Gram,5,218
2018-2019,Rabi,Kamareddy,Lingampet,Bengal Gram,81,535
2018-2019,Rabi,Kamareddy,Gandhari,Bengal Gram,1215,1610
2018-2019,Rabi,Kamareddy,Sadasivanagar,Bengal Gram,749,578
2018-2019,Rabi,Kamareddy,Tadwai,Bengal Gram,755,1427
2018-2019,Rabi,Kamareddy,Rajampet,Bengal Gram,193,212
2018-2019,Rabi,Kamareddy,Bhiknur,Bengal Gram,244,535
2018-2019,Rabi,Kamareddy,Kamareddy,Bengal Gram,230,114
2018-2019,Rabi,Kamareddy,Ramareddy,Bengal Gram,52,223
2018-2019,Rabi,Kamareddy,Machareddy,Bengal Gram,48,47
2018-2019,Rabi,Kamareddy,Domakonda,Bengal Gram,43.7826086956522,196
2018-2019,Rabi,Kamareddy,Bibipet,Bengal Gram,9.21739130434783,20
2018-2019,Rabi,Kamareddy,Madnur,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Jukkal,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Bichkunda,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Birkoor,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Banswada,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Pitlam,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Lingampet,Other pulses (rajmaa),0,0
2018-2019,Rabi,Kamareddy,Gandhari,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Sadasivanagar,Other pulses (rajmaa),0,16
2018-2019,Rabi,Kamareddy,Tadwai,Other pulses (rajmaa),206,417
2018-2019,Rabi,Kamareddy,Rajampet,Other pulses (rajmaa),21,
2018-2019,Rabi,Kamareddy,Bhiknur,Other pulses (rajmaa),77,24
2018-2019,Rabi,Kamareddy,Kamareddy,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Ramareddy,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Machareddy,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Domakonda,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Bibipet,Other pulses (rajmaa),0,
2018-2019,Rabi,Kamareddy,Madnur,Chillies,38,
2018-2019,Rabi,Kamareddy,Jukkal,Chillies,13,15
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Chillies,0,
2018-2019,Rabi,Kamareddy,Bichkunda,Chillies,8,0
2018-2019,Rabi,Kamareddy,Birkoor,Chillies,5,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Chillies,0,
2018-2019,Rabi,Kamareddy,Banswada,Chillies,0,0
2018-2019,Rabi,Kamareddy,Pitlam,Chillies,0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Chillies,0,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Chillies,0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Chillies,0,0
2018-2019,Rabi,Kamareddy,Lingampet,Chillies,12,2
2018-2019,Rabi,Kamareddy,Gandhari,Chillies,2,5
2018-2019,Rabi,Kamareddy,Sadasivanagar,Chillies,9,
2018-2019,Rabi,Kamareddy,Tadwai,Chillies,7,0
2018-2019,Rabi,Kamareddy,Rajampet,Chillies,0,
2018-2019,Rabi,Kamareddy,Bhiknur,Chillies,25,
2018-2019,Rabi,Kamareddy,Kamareddy,Chillies,6,2
2018-2019,Rabi,Kamareddy,Ramareddy,Chillies,5,
2018-2019,Rabi,Kamareddy,Machareddy,Chillies,3,2
2018-2019,Rabi,Kamareddy,Domakonda,Chillies,9,6
2018-2019,Rabi,Kamareddy,Bibipet,Chillies,3,
2018-2019,Rabi,Kamareddy,Madnur,Coriander,0,
2018-2019,Rabi,Kamareddy,Jukkal,Coriander,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Coriander,0,
2018-2019,Rabi,Kamareddy,Bichkunda,Coriander,0,0
2018-2019,Rabi,Kamareddy,Birkoor,Coriander,0,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Coriander,0,
2018-2019,Rabi,Kamareddy,Banswada,Coriander,0,0
2018-2019,Rabi,Kamareddy,Pitlam,Coriander,0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Coriander,0,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Coriander,0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Coriander,0,0
2018-2019,Rabi,Kamareddy,Lingampet,Coriander,0,0
2018-2019,Rabi,Kamareddy,Gandhari,Coriander,13,18
2018-2019,Rabi,Kamareddy,Sadasivanagar,Coriander,67,
2018-2019,Rabi,Kamareddy,Tadwai,Coriander,65,6
2018-2019,Rabi,Kamareddy,Rajampet,Coriander,6,
2018-2019,Rabi,Kamareddy,Bhiknur,Coriander,0,
2018-2019,Rabi,Kamareddy,Kamareddy,Coriander,1,
2018-2019,Rabi,Kamareddy,Ramareddy,Coriander,3,
2018-2019,Rabi,Kamareddy,Machareddy,Coriander,0,
2018-2019,Rabi,Kamareddy,Domakonda,Coriander,0,
2018-2019,Rabi,Kamareddy,Bibipet,Coriander,0,
2018-2019,Rabi,Kamareddy,Madnur,Onion,9,
2018-2019,Rabi,Kamareddy,Jukkal,Onion,23,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Onion,8,
2018-2019,Rabi,Kamareddy,Bichkunda,Onion,36,150
2018-2019,Rabi,Kamareddy,Birkoor,Onion,17,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Onion,0,
2018-2019,Rabi,Kamareddy,Banswada,Onion,9,0
2018-2019,Rabi,Kamareddy,Pitlam,Onion,23,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Onion,8,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Onion,23,0
2018-2019,Rabi,Kamareddy,Yellareddy,Onion,12,0
2018-2019,Rabi,Kamareddy,Lingampet,Onion,24,4
2018-2019,Rabi,Kamareddy,Gandhari,Onion,17,5
2018-2019,Rabi,Kamareddy,Sadasivanagar,Onion,43,
2018-2019,Rabi,Kamareddy,Tadwai,Onion,25,
2018-2019,Rabi,Kamareddy,Rajampet,Onion,32,
2018-2019,Rabi,Kamareddy,Bhiknur,Onion,37,
2018-2019,Rabi,Kamareddy,Kamareddy,Onion,54,14
2018-2019,Rabi,Kamareddy,Ramareddy,Onion,26,
2018-2019,Rabi,Kamareddy,Machareddy,Onion,23,12
2018-2019,Rabi,Kamareddy,Domakonda,Onion,24,15
2018-2019,Rabi,Kamareddy,Bibipet,Onion,21,
2018-2019,Rabi,Kamareddy,Madnur,Other food crops,86,
2018-2019,Rabi,Kamareddy,Jukkal,Other food crops,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Other food crops,73,
2018-2019,Rabi,Kamareddy,Bichkunda,Other food crops,200,0
2018-2019,Rabi,Kamareddy,Birkoor,Other food crops,0,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Other food crops,102,10
2018-2019,Rabi,Kamareddy,Banswada,Other food crops,49,0
2018-2019,Rabi,Kamareddy,Pitlam,Other food crops,138,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Other food crops,113,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Other food crops,241,0
2018-2019,Rabi,Kamareddy,Yellareddy,Other food crops,112,0
2018-2019,Rabi,Kamareddy,Lingampet,Other food crops,364,80
2018-2019,Rabi,Kamareddy,Gandhari,Other food crops,351,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Other food crops,370,
2018-2019,Rabi,Kamareddy,Tadwai,Other food crops,408,
