year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Siddipet,Kondapak,Jowar,39.68,88
2018-2019,Kharif,Siddipet,Komuravelly,Jowar,0,0
2018-2019,Kharif,Siddipet,Cherial,Jowar,0,0
2018-2019,Kharif,Siddipet,Maddur,Jowar,3.968,4
2018-2019,Kharif,Siddipet,Dubbak,Total,4794.6112,4567.84
2018-2019,Kharif,Siddipet,Siddipet Rural,Total,5003.2512,4803.744
2018-2019,Kharif,Siddipet,Chinnakodur,Total,4220.7744,4162.24
2018-2019,Kharif,Siddipet,Bejjanki,Total,3744.9984,3554.56
2018-2019,Kharif,Siddipet,Koheda,Total,4220.7936,4128.8
2018-2019,Kharif,Siddipet,Husnabad,Total,2256.6016,2272.5696
2018-2019,Kharif,Siddipet,Akkannapet,Total,4147.36,4149.76
2018-2019,Kharif,Siddipet,Nanganoor,Total,3961.6512,3848.16
2018-2019,Kharif,Siddipet,Siddipet Urban,Total,1918.528,2194.9184
2018-2019,Kharif,Siddipet,Thoguta,Total,3670.0032,3526.1952
2018-2019,Kharif,Siddipet,Mirdoddi,Total,4383.8464,4357.0048
2018-2019,Kharif,Siddipet,Doulthabad,Total,3052.192,3037.28
2018-2019,Kharif,Siddipet,Raypole,Total,2725.6288,2499.3216
2018-2019,Kharif,Siddipet,Wargal,Total,2107.008,2216.96
2018-2019,Kharif,Siddipet,Mulugu,Total,1699.1072,1712.864
2018-2019,Kharif,Siddipet,Markook,Total,2222.3936,2089.44
2018-2019,Kharif,Siddipet,Jagdevpur,Total,4504.4736,4701.92
2018-2019,Kharif,Siddipet,Gajwel,Total,5025.1648,4960.8
2018-2019,Kharif,Siddipet,Kondapak,Total,3726.3488,3608.16
2018-2019,Kharif,Siddipet,Komuravelly,Total,1362.6112,1431.776
2018-2019,Kharif,Siddipet,Cherial,Total,4636.608,4556.2432
2018-2019,Kharif,Siddipet,Maddur,Total,3614.4512,3572.64
