year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nizamabad,Yedapally,Green Gram,0,0
2018-2019,Kharif,Nizamabad,Renjal,Green Gram,31.6,53.6
2018-2019,Kharif,Nizamabad,Navipet,Green Gram,8.6,0.8
2018-2019,Kharif,Nizamabad,Kotagiri,Green Gram,135.4,80.4
2018-2019,Kharif,Nizamabad,Rudrur,Green Gram,3.6,0
2018-2019,Kharif,Nizamabad,Varni,Green Gram,9.6,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Black Gram,2,0
2018-2019,Kharif,Nizamabad,Dichpally,Black Gram,26.8,0
2018-2019,Kharif,Nizamabad,Indalwai,Black Gram,8,0.8
2018-2019,Kharif,Nizamabad,Jakranpally,Black Gram,26.8,18.8
2018-2019,Kharif,Nizamabad,Dharpally,Black Gram,32,9.2
2018-2019,Kharif,Nizamabad,Sirikonda,Black Gram,2,0
2018-2019,Kharif,Nizamabad,Armoor,Black Gram,7.8,8.4
2018-2019,Kharif,Nizamabad,Makloor,Black Gram,11.8,0
2018-2019,Kharif,Nizamabad,Nandipet,Black Gram,12,24
2018-2019,Kharif,Nizamabad,Bheemgal,Black Gram,15,0.8
2018-2019,Kharif,Nizamabad,Morthad,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Yergatla,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Black Gram,8,19.2
2018-2019,Kharif,Nizamabad,Balkonda,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Black Gram,1.6,0
2018-2019,Kharif,Nizamabad,Mendora,Black Gram,0.2,0
2018-2019,Kharif,Nizamabad,Vailpoor,Black Gram,16.8,19.2
2018-2019,Kharif,Nizamabad,Bodhan,Black Gram,247.4,207.2
2018-2019,Kharif,Nizamabad,Yedapally,Black Gram,0,0
2018-2019,Kharif,Nizamabad,Renjal,Black Gram,59.8,64
2018-2019,Kharif,Nizamabad,Navipet,Black Gram,11,0.4
2018-2019,Kharif,Nizamabad,Kotagiri,Black Gram,131.2,88.8
2018-2019,Kharif,Nizamabad,Rudrur,Black Gram,3.8,0
2018-2019,Kharif,Nizamabad,Varni,Black Gram,8.6,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Indalwai,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Jakranpally,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Dharpally,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Sirikonda,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Armoor,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Makloor,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Morthad,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Yergatla,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Horse Gram,2,0
2018-2019,Kharif,Nizamabad,Balkonda,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Mendora,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Bodhan,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Yedapally,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Renjal,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Navipet,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Kotagiri,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Rudrur,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Varni,Horse Gram,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Indalwai,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Jakranpally,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Dharpally,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Sirikonda,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Armoor,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Makloor,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Morthad,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Yergatla,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Balkonda,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Mendora,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Bodhan,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Yedapally,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Renjal,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Navipet,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Kotagiri,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Rudrur,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Varni,Other pulses,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Groundnut,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Groundnut,0,0
