year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nalgonda,Advidevulapally,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Peddavooora,Turmeric,0,0
2018-2019,Kharif,Nalgonda,Chityala,Sugarcane planted (sown),0,3
2018-2019,Kharif,Nalgonda,Narketpalle,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Kattangur,Sugarcane planted (sown),0,11
2018-2019,Kharif,Nalgonda,Shaligowraram,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Kethepalli,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Thipparthy,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Nalgonda,Sugarcane planted (sown),0,2
2018-2019,Kharif,Nalgonda,Kangal,Sugarcane planted (sown),0,60
2018-2019,Kharif,Nalgonda,Munugode,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Chandur,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Marriguda,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Chinthapally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Nampally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,P a pally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Neredugommu,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Devarakonda,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Gundlapally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Chandampet,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Anumula,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Tripuraram,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Vemulapally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Damaracharala,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Peddavooora,Sugarcane planted (sown),0,0
2018-2019,Kharif,Nalgonda,Chityala,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Narketpalle,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Kattangur,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Shaligowraram,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Nakrekal,Sugarcane planted (harvest),3,0
2018-2019,Kharif,Nalgonda,Kethepalli,Sugarcane planted (harvest),4,0
2018-2019,Kharif,Nalgonda,Thipparthy,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Nalgonda,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Kangal,Sugarcane planted (harvest),93,0
2018-2019,Kharif,Nalgonda,Munugode,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Chandur,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Marriguda,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Chinthapally,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Nampally,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Gurrampode,Sugarcane planted (harvest),1,12
2018-2019,Kharif,Nalgonda,P a pally,Sugarcane planted (harvest),2,0
2018-2019,Kharif,Nalgonda,Neredugommu,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Kondamallepally,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Devarakonda,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Gundlapally,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Chandampet,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Anumula,Sugarcane planted (harvest),6,0
2018-2019,Kharif,Nalgonda,Nidmanoor,Sugarcane planted (harvest),2,0
2018-2019,Kharif,Nalgonda,Tripuraram,Sugarcane planted (harvest),9,0
2018-2019,Kharif,Nalgonda,Madugulapaly,Sugarcane planted (harvest),4,0
2018-2019,Kharif,Nalgonda,Vemulapally,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Miryalaguda,Sugarcane planted (harvest),17,0
2018-2019,Kharif,Nalgonda,Damaracharala,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Advidevulapally,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Thirmalgirisager,Sugarcane planted (harvest),0,0
2018-2019,Kharif,Nalgonda,Peddavooora,Sugarcane planted (harvest),2,0
2018-2019,Kharif,Nalgonda,Chityala,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Narketpalle,Sugarcane ratoon (harvest),0,0
2018-2019,Kharif,Nalgonda,Kattangur,Sugarcane ratoon (harvest),7,0
